feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
5620	18	Alkaloids	0.8235294117647058	Ornithine alkaloids	0.5882352941176471	Polyamines	0.5882352941176471	1.0	0.48993242	ISDB	http://www.wikidata.org/entity/Q105146022	KTZNZCYTXQYEHT-UHFFFAOYSA-N	InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)	NCCCCNC(=O)C=Cc1ccc(O)c(O)c1	C13H18N2O3		250.131742436	N-(4-aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide	KTZNZCYTXQYEHT	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.4597296714782715	1
5617	83	Fatty acids	0.4	Glycerophospholipids	0.3333333333333333	Glycerophosphoethanolamines	0.26666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948071	ZQTAMPRZFOOEEP-UHFFFAOYSA-N	InChI=1S/C21H39O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(23)27-18-20(22)19-28-29(24,25)26/h6-7,9-10,20,22H,2-5,8,11-19H2,1H3,(H2,24,25,26)	CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	C21H39O7P	pos_1_1proton1acetonitrile	434.2433402179999	(2-Hydroxy-3-phosphonooxypropyl) octadeca-9,12-dienoate	ZQTAMPRZFOOEEP	Fatty acids	Glycerophospholipids	Glycerophosphates	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.0	1
5612	-1							3.0	0.41205782	ISDB	http://www.wikidata.org/entity/Q105344722	XYWRZQQANNOTTD-UHFFFAOYSA-N	InChI=1S/C21H23NO6/c1-22-7-6-11-8-15(24-2)16(25-3)9-13(11)19-18(22)12-4-5-14-20(27-10-26-14)17(12)21(23)28-19/h4-5,8-9,18-19,21,23H,6-7,10H2,1-3H3	COc1cc2c(cc1OC)C1OC(O)c3c(ccc4c3OCO4)C1N(C)CC2	C21H23NO6		385.152537456	Glaucamine	XYWRZQQANNOTTD	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q488275	Papaver triniifolium	8381.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']	['Unknown']	['Papaver']	['Papaver triniifolium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.648231267929077	1
5610	534	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	0.8	Cinnamic acids and derivatives	0.8	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q421964	CWVRJTMFETXNAD-JUHZACGLSA-N	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	C16H18O9	pos_1_1proton1ethylamine	354.0950821559999	Chlorogenic Acid	CWVRJTMFETXNAD	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1
5608	52	Terpenoids	0.8	Meroterpenoids	0.4	Tetraketide meroterpenoids	0.4	3.0	0.22369042	ISDB	http://www.wikidata.org/entity/Q77490953	MUPDKCFZUFURPT-QCKNELIISA-N	InChI=1S/C37H60O5/c1-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-24-36(39)42-29-32-27-35(41-5)33(37(40)34(32)28-38)26-25-31(4)23-21-22-30(2)3/h22,25,27-28,40H,6-21,23-24,26,29H2,1-5H3/b31-25+	CCCCCCCCCCCCCCCCCC(=O)OCc1cc(OC)c(C/C=C(\C)CCC=C(C)C)c(O)c1C=O	C37H60O5		584.44407502	Hericene C	MUPDKCFZUFURPT	Polyketides	Meroterpenoids	Tetraketide meroterpenoids	http://www.wikidata.org/entity/Q19737	Hericium erinaceus	240840.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Hericiaceae']	['Unknown']	['Hericium']	['Hericium erinaceus']		['Eukaryota']									1	3	3.3947616815567017	1
5605	141							1.0	0.64945763	ISDB									NABYCXSHQMCCEZ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.5978305339813232	1
5603	81	Terpenoids	0.35714285714285715	Apocarotenoids	0.2857142857142857	Megastigmanes	0.2857142857142857	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105237142	RIUMIKAUMHZQMP-CKVGSDHQSA-N	InChI=1S/C19H32O8/c1-10(25-16-15(24)14(23)13(22)12(9-20)26-16)5-6-19-17(2,3)7-11(21)8-18(19,4)27-19/h5-6,10-16,20-24H,7-9H2,1-4H3/b6-5+/t10-,11+,12-,13-,14+,15-,16-,18-,19+/m1/s1	C[C@H](/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C19H32O8	pos_1_1proton1ammonium	388.20971798399984	(4S)-4-[(R,E)-3-(beta-D-Glucopyranosyloxy)-1-butenyl]-3beta,4beta-epoxy-3,5,5-trimethylcyclohexane-1alpha-ol	RIUMIKAUMHZQMP	Terpenoids	Apocarotenoids	Megastigmanes	http://www.wikidata.org/entity/Q158319	Veronica hederifolia	502001.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica hederifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica hederifolia']	9	3	10.5	1
5602	18	Alkaloids	0.8235294117647058	Ornithine alkaloids	0.5882352941176471	Polyamines	0.5882352941176471	1.0	0.5172568	ISDB	http://www.wikidata.org/entity/Q27108351	SFUVCMKSYKHYLD-FNORWQNLSA-N	InChI=1S/C14H20N2O3/c1-19-13-10-11(4-6-12(13)17)5-7-14(18)16-9-3-2-8-15/h4-7,10,17H,2-3,8-9,15H2,1H3,(H,16,18)/b7-5+	COc1cc(/C=C/C(=O)NCCCCN)ccc1O	C14H20N2O3		264.1473925	Feruloylputrescine	SFUVCMKSYKHYLD	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q227997	Colocasia esculenta	1008203.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Alismatales']	['Araceae']	['Colocasieae']	['Colocasia']	['Colocasia esculenta']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.5690271854400635	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105209890	PJDABWGWSDUIAM-YGZRBXPVSA-N	InChI=1S/C15H20O5/c1-7-11-9(17)5-15(2)10(18)4-3-8(6-16)12(15)13(11)20-14(7)19/h6,8-13,17-18H,1,3-5H2,2H3/t8-,9-,10+,11+,12+,13-,15-/m0/s1	C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)C[C@]1(C)[C@@H]2[C@H](C=O)CC[C@H]1O	C15H20O5	pos_1_1proton1ammonium	280.13107374	(3aR,4S,5aR,6R,9R,9aS,9bR)-4,6-dihydroxy-5a-methyl-3-methylidene-2-oxo-4,5,6,7,8,9,9a,9b-octahydro-3aH-benzo[g][1]benzofuran-9-carbaldehyde	PJDABWGWSDUIAM	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q15572900	Centaurea zuccariniana	3894038.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea zuccariniana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105132849	JPJJVAXMKUXVAG-NUNXZZDCSA-N	InChI=1S/C15H20O5/c1-8-6-11-10(9(2)13(16)19-11)7-12-14(3,17)4-5-15(8,12)20-18/h10-12,17-18H,1-2,4-7H2,3H3/t10-,11+,12+,14-,15+/m1/s1	C=C1C(=O)O[C@H]2CC(=C)[C@@]3(OO)CC[C@@](C)(O)[C@@H]3C[C@H]12	C15H20O5	pos_1_1proton1ammonium	280.13107374	(3aR)-5alpha-Hydroxy-7abeta-(hydroperoxy)-3,8-bismethylene-5-methyl-3aalpha,4,4aalpha,5,6,7,7a,8,9,9abeta-decahydroazuleno[6,5-b]furan-2(3H)-one	JPJJVAXMKUXVAG	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q42689691	Klasea latifolia	657106.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Klasea']	['Klasea latifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105329216	XJUFXNXZZRHROZ-SSHUMNHMSA-N	InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9+,10-,12+,13+,15+/m1/s1	C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2[C@H](C)C(=O)C[C@@H]12	C15H20O5	pos_1_1proton1ammonium	280.13107374	4beta,15-Dihydro-3-dehydrosolstitialin A	XJUFXNXZZRHROZ	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q15563251	Centaurea behen	193978.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea behen']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105157088	LTPWXJPRGRSAIO-IUBWNAFWSA-N	InChI=1S/C15H20O5/c1-8-9-6-11-10(4-5-14(11,2)17)15(3,20-18)7-12(9)19-13(8)16/h4,9,11-12,17-18H,1,5-7H2,2-3H3/t9-,11+,12-,14-,15+/m1/s1	C=C1C(=O)O[C@@H]2C[C@](C)(OO)C3=CC[C@@](C)(O)[C@H]3C[C@H]12	C15H20O5	pos_1_1proton1ammonium	280.13107374	(3aR,5S,8R,8aS,9aR)-5-hydroperoxy-8-hydroxy-5,8-dimethyl-1-methylidene-3a,4,7,8a,9,9a-hexahydroazuleno[6,5-b]furan-2-one	LTPWXJPRGRSAIO	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q42689691	Klasea latifolia	657106.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Klasea']	['Klasea latifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105367928	YXNSRUQZUQFDQO-HZTOAZILSA-N	InChI=1S/C15H20O5/c1-7-3-4-9-8(2)14(18)20-13(9)12-10(7)5-11(17)15(12,19)6-16/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9-,10-,12-,13-,15+/m0/s1	C=C1CC[C@@H]2[C@H](OC(=O)[C@H]2C)[C@@H]2[C@H]1CC(=O)[C@]2(O)CO	C15H20O5	pos_1_1proton1ammonium	280.13107374	(3S,3abeta,6abeta,9abeta,9balpha)-3beta-Methyl-6-methylene-9beta-hydroxy-9-(hydroxymethyl)octahydroazuleno[4,5-b]furan-2,8(3H,4H)-dione	YXNSRUQZUQFDQO	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q15569531	Centaurea musimomum	7613252.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea musimomum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104400053	LWOZDCFSMDBOSA-AQEIEYEASA-N	InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h9-13,16-17,19H,1-6H2/t9-,10+,11-,12-,13-,15-/m0/s1	C=C1[C@@H]2[C@H]3OC(=O)[C@](O)(CO)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1O	C15H20O5	pos_1_1proton1ammonium	280.13107374	Solstitialin	LWOZDCFSMDBOSA	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q2068262	Centaurea solstitialis	852752.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea solstitialis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105377663	ZIYAVSIQJMDPSW-IWFYUHSVSA-N	InChI=1S/C15H20O5/c1-5-8-4-9(16)6(2)10(8)14-11(13(18)12(5)17)7(3)15(19)20-14/h6-8,10-14,17-18H,1,4H2,2-3H3/t6-,7+,8+,10+,11-,12+,13-,14-/m1/s1	C=C1[C@H](O)[C@H](O)[C@@H]2[C@H](OC(=O)[C@H]2C)[C@H]2[C@H](C)C(=O)C[C@@H]12	C15H20O5	pos_1_1proton1ammonium	280.13107374	(3S,3aR,4R,5S,6aR,9S,9aR,9bR)-4,5-dihydroxy-3,9-dimethyl-6-methylidene-3a,4,5,6a,7,9,9a,9b-octahydro-3H-azuleno[4,5-b]furan-2,8-dione	ZIYAVSIQJMDPSW	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q32856915	Volutaria tubuliflora	3894371.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Volutaria']	['Volutaria tubuliflora']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105349006	YIRQAQBMBKUQDI-JGGVDJITSA-N	InChI=1S/C15H20O5/c1-8-13-10(17)6-15(2)12(20-15)4-3-9(7-16)5-11(13)19-14(8)18/h5,10-13,16-17H,1,3-4,6-7H2,2H3/b9-5-/t10-,11+,12+,13+,15-/m0/s1	C=C1C(=O)O[C@@H]2/C=C(\CO)CC[C@H]3O[C@@]3(C)C[C@H](O)[C@@H]12	C15H20O5	pos_1_1proton1ammonium	280.13107374	(1R,2S,4S,6R,9Z,11R)-2-hydroxy-9-(hydroxymethyl)-4-methyl-14-methylidene-5,12-dioxatricyclo[9.3.0.04,6]tetradec-9-en-13-one	YIRQAQBMBKUQDI	Terpenoids	Sesquiterpenoids	Germacrane sesquiterpenoids	http://www.wikidata.org/entity/Q513242	Centaurea sphaerocephala	3894192.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea sphaerocephala']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105243536	RQRYYNCRMSFECR-VKKPVAOGSA-N	InChI=1S/C15H23NO5/c1-4-16-13(19)11-9-8-21-15(20-3,12(9)18)10(17)6-5-7-14(11,16)2/h10,12,17-18H,4-8H2,1-3H3/b11-9-/t10-,12-,14+,15-/m0/s1	CCN1C(=O)/C2=C3\CO[C@@](OC)([C@@H](O)CCC[C@]21C)[C@H]3O	C15H23NO5	pos_1_1proton	297.15762283600003	Phyllostictine B	RQRYYNCRMSFECR	Terpenoids			http://www.wikidata.org/entity/Q341600	Cirsium arvense	591412.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Cirsium']	['Cirsium arvense']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105000905	FSWPYMKNTNNDMB-UHFFFAOYSA-N	InChI=1S/C15H20O5/c1-10(2)15(17)20-7-5-6-11-8-12(18-3)14(16)13(9-11)19-4/h5-6,8-10,16H,7H2,1-4H3	COc1cc(C=CCOC(=O)C(C)C)cc(OC)c1O	C15H20O5	pos_1_1proton1ammonium	280.13107374	3-(4-Hydroxy-3,5-dimethoxyphenyl)prop-2-enyl 2-methylpropanoate	FSWPYMKNTNNDMB	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q2892586	Argyranthemum adauctum	614013.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Argyranthemum']	['Argyranthemum adauctum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']				6	3	7.5	1
5599	80	Terpenoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105300762	WBHVJYRXIMGFCQ-UHFFFAOYSA-N	InChI=1S/C13H16O5/c1-17-13-7-10(3-2-6-14)4-5-12(13)18-11(8-15)9-16/h2-7,11,15-16H,8-9H2,1H3	COc1cc(C=CC=O)ccc1OC(CO)CO	C13H16O5	pos_1_1proton1ethylamine	252.099773612	3-[4-(1,3-Dihydroxypropan-2-yloxy)-3-methoxyphenyl]prop-2-enal	WBHVJYRXIMGFCQ	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q818481	Tanacetum parthenium	488828.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Tanacetum']	['Tanacetum parthenium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']				6	3	7.5	1
5594	396	Alkaloids	0.4	Ornithine alkaloids	0.4	Polyamines	0.4	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115947426	AMVINSXYOHNVTD-UHFFFAOYSA-N	InChI=1S/C14H20N2O3/c1-19-13-6-4-11(10-12(13)17)5-7-14(18)16-9-3-2-8-15/h4-7,10,17H,2-3,8-9,15H2,1H3,(H,16,18)	COc1ccc(C=CC(=O)NCCCCN)cc1O	C14H20N2O3	pos_1_1proton1ethylamine	264.1473925		AMVINSXYOHNVTD	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1
5594	396	Alkaloids	0.4	Ornithine alkaloids	0.4	Polyamines	0.4	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105252051	SFUVCMKSYKHYLD-UHFFFAOYSA-N	InChI=1S/C14H20N2O3/c1-19-13-10-11(4-6-12(13)17)5-7-14(18)16-9-3-2-8-15/h4-7,10,17H,2-3,8-9,15H2,1H3,(H,16,18)	COc1cc(C=CC(=O)NCCCCN)ccc1O	C14H20N2O3	pos_1_1proton1ethylamine	264.1473925	N-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamide	SFUVCMKSYKHYLD	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1
5592	394	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	0.6666666666666666	9.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104400222	RNVUDWOQYYWXBJ-IEGSVRCHSA-N	InChI=1S/C20H18O10/c21-9-3-1-8(2-4-9)18-19(30-20-17(27)15(25)12(24)7-28-20)16(26)14-11(23)5-10(22)6-13(14)29-18/h1-6,12,15,17,20-25,27H,7H2/t12-,15-,17+,20-/m0/s1	O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	C20H18O10	pos_1_1proton1methanol	418.089996776	Kaempferol 3-O-arabinoside	RNVUDWOQYYWXBJ	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q5768150	Rorippa indica	341724.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Rorippa']	['Rorippa indica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
5590	1150	Fatty acids	1.0	Eicosanoids	1.0	Thromboxanes	1.0	12.0	0.4773705	ISDB	http://www.wikidata.org/entity/Q110179880	NGVOPKDYDKTASH-RGRKKRSMSA-N	InChI=1S/C21H34O4/c1-3-4-5-6-7-11-14-19(22)20(24-2)17-16-18-13-10-8-9-12-15-21(23)25-18/h7-8,10-11,16-20,22H,3-6,9,12-15H2,1-2H3/b10-8?,11-7?,17-16+/t18-,19-,20?/m0/s1	CCCCCC=CC[C@H](O)C(/C=C/[C@@H]1CC=CCCCC(=O)O1)OC	C21H34O4		350.245709568	(2S)-2-[(1E,4S)-4-hydroxy-3-methoxydodeca-1,6-dienyl]-3,6,7,8-tetrahydro-2H-oxonin-9-one	NGVOPKDYDKTASH	Fatty acids	Eicosanoids	Thromboxanes	http://www.wikidata.org/entity/Q4116628	Topsentia	303880.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Suberitida']	['Halichondriidae']	['Unknown']	['Topsentia']	['Unknown']		['Eukaryota']	['Metazoa']								2	3	5.409482002258301	1
5589	-1							1.0	0.35468808	ISDB									YDAKMIMUVCLFIN							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.4187523126602173	1
