CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
4617	4870	15.995	0.000	0.8432	0.4871	1
4617	4931	-869.241	0.000	0.8722	0.6356	1
4617	4954	15.995	0.000	0.8532	0.5876	1
4617	4963	-88.029	0.000	0.7116	0.6685	1
4617	4990	-321.106	0.000	0.9155	0.6531	1
4617	4999	-141.115	0.000	0.8816	0.6583	1
4617	5175	-230.043	0.000	0.8302	0.5013	1
4617	5188	-936.162	0.000	0.7959	0.3910	1
4617	5196	-70.089	0.000	0.7679	0.6894	1
4617	5209	-336.085	0.000	0.9363	0.7058	1
4617	5308	-119.074	0.000	0.7415	0.5382	1
4617	5316	-230.043	0.000	0.8431	0.5409	1
4617	5384	-391.184	0.000	0.7139	0.4316	1
4617	5411	-113.105	0.000	0.7259	0.4393	1
4617	5428	-88.031	0.000	0.7422	0.7786	1
4617	5473	15.995	0.000	0.8359	0.5209	1
4617	5492	-16.068	0.000	0.7657	0.6114	1
4617	5500	-198.051	0.000	0.7720	0.6018	1
4617	5596	-330.132	0.000	0.7519	0.4443	1
4617	5598	-318.074	0.000	0.8767	0.6506	1
4617	5620	-70.089	0.000	0.7020	0.5624	1
4618	4666	-71.985	0.000	0.7387	0.6116	1
4618	4751	-71.985	0.000	0.7387	0.6116	1
4618	5439	14.015	0.000	0.8800	0.8632	1
4622	5126	-165.177	0.000	0.7006	0.4035	1
4622	5232	-163.161	0.000	0.7157	0.4063	1
4622	5484	-137.146	0.000	0.7777	0.5396	1
4623	4774	120.167	0.000	0.8228	0.6924	1
4623	5092	180.151	0.000	0.8321	0.6523	1
4624	4627	-373.136	0.000	0.7623	0.3324	1
4624	4671	192.063	0.000	0.7419	0.6368	1
4624	4725	-144.021	0.000	0.8787	0.5458	1
4624	4733	-27.995	0.000	0.9212	0.5491	1
4624	4802	174.053	0.000	0.9065	0.6406	1
4624	4990	-147.053	0.000	0.9197	0.5575	1
4624	4999	32.937	0.000	0.9033	0.6019	1
4624	5175	-55.990	0.000	0.8173	0.3706	1
4624	5308	54.979	0.000	0.7346	0.3849	1
4624	5500	-23.998	0.000	0.7174	0.3195	1
4624	5596	-156.079	0.000	0.8106	0.4530	1
4626	4754	80.011	0.000	0.7050	0.6544	1
4626	4855	116.084	0.000	0.7007	0.6459	1
4626	4878	92.048	0.000	0.8607	0.7119	1
4626	5112	48.020	0.000	0.7112	0.5935	1
4626	5132	2.015	0.000	0.7414	0.6645	1
4626	5212	74.036	0.000	0.7712	0.7591	1
4626	5234	-162.053	0.000	0.8925	0.7608	1
4626	5267	-179.079	0.000	0.8855	0.7111	1
4626	5268	76.052	0.000	0.7211	0.5855	1
4626	5277	75.021	0.000	0.8459	0.6356	1
4626	5356	-5.989	0.000	0.7699	0.7447	1
4626	5420	116.084	0.000	0.7427	0.7509	1
4626	5436	-17.027	0.000	0.8317	0.7303	1
4626	5449	-14.068	0.000	0.7005	0.5837	1
4626	5499	-79.966	0.000	0.7295	0.6779	1
4626	5554	-341.132	0.000	0.8530	0.6897	1
4626	5579	-441.309	0.000	0.7465	0.7465	1
4626	5582	56.099	0.000	0.7460	0.6218	1
4626	5590	2.016	0.000	0.7505	0.6700	1
4626	5622	18.011	0.000	0.8115	0.7536	1
4626	5648	-413.277	0.000	0.7201	0.6330	1
4627	4725	229.115	0.000	0.7260	0.3764	1
4627	4733	345.141	0.000	0.7656	0.4360	1
4627	4802	547.189	0.000	0.7370	0.3945	1
4627	4803	310.105	0.000	0.7219	0.3690	1
4627	4990	226.083	0.000	0.7786	0.4709	1
4627	4999	406.074	0.000	0.7473	0.3489	1
4627	5175	317.146	0.000	0.8498	0.6266	1
4627	5209	211.104	0.000	0.7472	0.3273	1
4627	5316	317.146	0.000	0.8241	0.5517	1
4627	5384	156.005	0.000	0.8447	0.5336	1
4627	5596	217.057	0.000	0.8338	0.5611	1
4630	4770	18.011	0.000	0.8836	0.8012	1
4630	5520	146.165	0.000	0.7298	0.5721	1
4631	4688	-191.131	0.000	0.7776	0.3987	1
4631	4717	-138.104	0.000	0.7940	0.5929	1
4631	4802	-42.010	0.000	0.8279	0.5347	1
4631	4870	-26.016	0.000	0.9038	0.7624	1
4631	4920	-175.266	0.000	0.7776	0.3433	1
4631	4954	-26.016	0.000	0.9030	0.8032	1
4631	5174	-15.011	0.000	0.7175	0.5512	1
4631	5233	-173.141	0.000	0.7402	0.4844	1
4631	5324	-97.053	0.000	0.7759	0.8378	1
4631	5473	-26.016	0.000	0.8960	0.6584	1
4632	4763	-2.016	0.000	0.9309	0.7916	1
4632	4975	-85.057	0.000	0.7421	0.6617	1
4632	5171	-16.031	0.000	0.9181	0.7800	1
4632	5301	0.000	0.000	0.9599	0.8698	1
4633	4905	15.995	0.000	0.8074	0.7220	1
4637	5304	-95.985	0.000	0.7023	0.6110	1
4637	5661	-18.010	0.000	0.7829	0.7733	1
4638	4903	-21.984	0.000	0.7962	0.7420	1
4638	5149	-24.000	0.000	0.7045	0.6704	1
4638	5253	-21.985	0.000	0.7193	0.6067	1
4638	5379	-2.016	0.000	0.7302	0.5519	1
4638	5421	0.000	0.000	0.7776	0.5634	1
4638	5490	2.016	0.000	0.8268	0.6357	1
4638	5617	2.016	0.000	0.7339	0.4917	1
4639	4762	301.101	0.000	0.7929	0.6421	1
4639	4849	-15.994	0.000	0.7608	0.5979	1
4639	4977	301.101	0.000	0.7858	0.6089	1
4639	5001	86.001	0.000	0.9021	0.6352	1
4639	5046	301.101	0.000	0.7908	0.6300	1
4639	5148	17.028	0.000	0.7443	0.6695	1
4639	5179	-101.996	0.000	0.7537	0.6435	1
4639	5285	301.101	0.000	0.8043	0.6308	1
4639	5361	301.101	0.000	0.8004	0.6344	1
4639	5538	103.027	0.000	0.7199	0.7155	1
4640	5050	14.015	0.000	0.7844	0.6262	1
4640	5335	14.015	0.000	0.7590	0.6873	1
4641	4725	2.014	0.000	0.7115	0.5488	1
4641	5209	-15.997	0.000	0.7864	0.6503	1
4641	5598	2.014	0.000	0.7378	0.5763	1
4642	4974	-48.037	0.000	0.8177	0.6325	1
4642	5141	-46.021	0.000	0.7256	0.4863	1
4642	5181	52.031	0.000	0.7130	0.7149	1
4642	5356	-32.026	0.000	0.7496	0.6914	1
4642	5417	-64.031	0.000	0.7300	0.5540	1
4642	5449	-40.105	0.000	0.7049	0.5684	1
4642	5547	-241.196	0.000	0.7070	0.6351	1
4642	5583	-247.179	0.000	0.7158	0.5560	1
4643	5131	60.021	0.000	0.7093	0.5025	1
4643	5219	-0.000	0.000	0.7456	0.5621	1
4643	5276	-0.000	0.000	0.7513	0.5948	1
4644	4819	-0.001	0.000	0.9686	0.8143	1
4644	4870	497.226	0.000	0.8664	0.3977	1
4644	4915	515.236	0.000	0.7039	0.3844	1
4644	4929	256.980	0.000	0.7819	0.3649	1
4644	4954	497.226	0.000	0.8760	0.4618	1
4644	4968	-18.922	0.000	0.8577	0.5952	1
4644	5036	426.188	0.000	0.8750	0.4148	1
4644	5058	-177.992	0.000	0.7682	0.3940	1
4644	5099	-18.922	0.000	0.8161	0.6175	1
4644	5108	36.036	0.000	0.8526	0.4840	1
4644	5274	395.147	0.000	0.7687	0.5033	1
4644	5435	369.131	0.000	0.7168	0.4141	1
4644	5438	247.145	0.000	0.7927	0.3650	1
4644	5473	497.226	0.000	0.8694	0.4678	1
4645	4758	179.079	0.000	0.7996	0.6033	1
4645	4912	197.090	0.000	0.7419	0.5580	1
4645	5292	17.024	0.000	0.9344	0.7375	1
4645	5359	-28.032	0.000	0.7625	0.5764	1
4646	4677	14.015	0.000	0.7117	0.5429	1
4646	5050	122.073	0.000	0.7212	0.5594	1
4646	5460	-437.318	0.000	0.7101	0.5222	1
4646	5468	139.100	0.000	0.8541	0.6570	1
4647	4660	-21.984	0.000	0.7909	0.7065	1
4647	4670	-126.067	0.000	0.8584	0.5207	1
4647	4695	-0.000	0.000	0.7537	0.7516	1
4647	4728	-21.985	0.000	0.9632	0.7461	1
4647	4729	-72.021	0.000	0.9643	0.7179	1
4647	4745	-24.000	0.000	0.9754	0.7791	1
4647	4783	-14.016	0.000	0.7651	0.7351	1
4647	4804	-114.107	0.000	0.9027	0.5947	1
4647	4807	-258.196	0.000	0.9404	0.7003	1
4647	4856	-126.069	0.000	0.8584	0.5207	1
4647	4882	11.999	0.000	0.9822	0.8530	1
4647	4913	-256.182	0.000	0.9281	0.6156	1
4647	4959	14.015	0.000	0.9613	0.7045	1
4647	4961	-258.197	0.000	0.9510	0.5946	1
4647	4976	-100.052	0.000	0.9431	0.6860	1
4647	4997	-280.181	0.000	0.9406	0.7008	1
4647	5004	-98.036	0.000	0.9458	0.6906	1
4647	5044	-2.016	0.000	0.7935	0.7542	1
4647	5065	28.031	0.000	0.9714	0.7943	1
4647	5070	-86.034	0.000	0.8832	0.6184	1
4647	5135	-45.984	0.000	0.9407	0.6860	1
4647	5192	-48.000	0.000	0.9522	0.7313	1
4647	5208	4.031	0.000	0.9824	0.8307	1
4647	5300	-561.285	0.000	0.9135	0.6855	1
4647	5429	-196.219	0.000	0.9222	0.5745	1
4647	5447	-254.165	0.000	0.9229	0.6624	1
4647	5448	-116.046	0.000	0.9040	0.6628	1
4647	5462	-21.984	0.000	0.9829	0.8379	1
4647	5531	-26.015	0.000	0.7669	0.7045	1
4647	5591	-28.031	0.000	0.9496	0.7493	1
4647	5593	-326.226	0.000	0.8863	0.5791	1
4647	5616	-19.968	0.000	0.9632	0.7662	1
4653	5149	28.032	0.000	0.7522	0.4411	1
4653	5253	30.047	0.000	0.7135	0.3768	1
4653	5254	-4.030	0.000	0.7863	0.6416	1
4653	5379	50.016	0.000	0.7759	0.4904	1
4653	5421	52.032	0.000	0.8219	0.6470	1
4653	5567	2.015	0.000	0.7851	0.5971	1
4653	5617	54.047	0.000	0.8519	0.6864	1
4654	4836	-230.127	0.000	0.7615	0.4018	1
4654	4840	58.016	0.000	0.9184	0.6902	1
4654	4924	29.015	0.000	0.7772	0.6171	1
4654	5025	15.022	0.000	0.8546	0.6526	1
4654	5144	44.026	0.000	0.8767	0.7226	1
4654	5153	-217.270	0.000	0.8068	0.4645	1
4654	5178	36.970	0.000	0.7366	0.4654	1
4654	5394	20.996	0.000	0.8293	0.6010	1
4654	5528	-232.231	0.000	0.7048	0.4129	1
4654	5555	24.958	0.000	0.7295	0.5560	1
4656	4685	-30.010	0.000	0.8196	0.5536	1
4656	5005	-117.079	0.000	0.7540	0.6368	1
4656	5088	-117.079	0.000	0.7622	0.6944	1
4656	5091	0.000	0.000	0.9877	0.9004	1
4656	5100	-14.016	0.000	0.9578	0.7888	1
4656	5249	0.000	0.000	0.9905	0.9086	1
4656	5330	0.000	0.000	0.9869	0.8908	1
4656	5343	-117.079	0.000	0.7205	0.7544	1
4656	5555	17.027	0.000	0.8003	0.8248	1
4657	4787	-37.980	0.000	0.7232	0.5184	1
4657	4877	-162.054	0.000	0.8285	0.4790	1
4657	5493	-37.979	0.000	0.7155	0.5905	1
4658	4736	-18.011	0.000	0.9295	0.6400	1
4658	4742	-18.046	0.000	0.7768	0.5908	1
4658	4774	-59.081	0.000	0.7033	0.1514	1
4658	4779	9.950	0.000	0.7406	0.5306	1
4658	4800	13.980	0.000	0.8462	0.3913	1
4658	4862	-8.973	0.000	0.7036	0.2082	1
4658	4901	-32.026	0.000	0.9014	0.5486	1
4658	4917	-34.006	0.000	0.7831	0.6833	1
4658	4928	-2.016	0.000	0.7951	0.4504	1
4658	4966	-208.277	0.000	0.7047	0.1965	1
4658	4983	65.063	0.000	0.7176	0.1657	1
4658	5026	30.063	0.000	0.7174	0.2091	1
4658	5040	-46.224	0.000	0.7057	0.1937	1
4658	5106	43.989	0.000	0.7575	0.3850	1
4658	5153	-46.224	0.000	0.7263	0.1951	1
4658	5205	-101.056	0.000	0.7329	0.2305	1
4658	5326	-121.082	0.000	0.7341	0.2456	1
4658	5390	147.049	0.000	0.7008	0.1564	1
4658	5394	192.042	0.000	0.7412	0.2246	1
4658	5423	170.060	0.000	0.7103	0.1777	1
4658	5430	-18.011	0.000	0.8743	0.6856	1
4658	5455	170.060	0.000	0.7104	0.1728	1
4658	5514	-32.026	0.000	0.9487	0.7093	1
4658	5646	23.016	0.000	0.7180	0.3353	1
4658	5654	-18.009	0.000	0.8049	0.7907	1
4658	5667	29.008	0.000	0.7253	0.2352	1
4659	4786	11.016	0.000	0.7720	0.7063	1
4659	4814	60.995	0.000	0.9035	0.7564	1
4659	5118	37.030	0.000	0.8472	0.6498	1
4659	5291	214.111	0.000	0.7629	0.5380	1
4660	4672	35.963	0.000	0.8826	0.7940	1
4660	4695	21.984	0.000	0.9436	0.7492	1
4660	4728	-0.000	0.000	0.8097	0.7045	1
4660	4729	-50.036	0.000	0.8121	0.7471	1
4660	4745	-2.015	0.000	0.8025	0.7258	1
4660	4783	7.968	0.000	0.9617	0.8128	1
4660	4804	-92.123	0.000	0.7809	0.6595	1
4660	4807	-236.212	0.000	0.8206	0.7934	1
4660	4882	33.983	0.000	0.7907	0.7219	1
4660	4913	-234.198	0.000	0.7845	0.6798	1
4660	4959	36.000	0.000	0.8311	0.7733	1
4660	4961	-236.213	0.000	0.7747	0.6507	1
4660	4969	35.964	0.000	0.8793	0.7317	1
4660	4976	-78.067	0.000	0.8008	0.7032	1
4660	4997	-258.197	0.000	0.7656	0.6952	1
4660	5004	-76.052	0.000	0.7872	0.6553	1
4660	5018	63.994	0.000	0.8674	0.6770	1
4660	5044	19.969	0.000	0.9563	0.7459	1
4660	5065	50.015	0.000	0.8282	0.7663	1
4660	5078	33.947	0.000	0.8862	0.7636	1
4660	5097	49.979	0.000	0.8667	0.6952	1
4660	5135	-24.000	0.000	0.8074	0.7678	1
4660	5145	7.932	0.000	0.8284	0.6469	1
4660	5192	-26.016	0.000	0.8186	0.7360	1
4660	5208	26.015	0.000	0.8105	0.7572	1
4660	5252	75.994	0.000	0.8358	0.7281	1
4660	5300	-539.301	0.000	0.7511	0.6354	1
4660	5403	47.963	0.000	0.8646	0.7074	1
4660	5447	-232.181	0.000	0.7694	0.6952	1
4660	5448	-94.062	0.000	0.7774	0.6406	1
4660	5462	-0.000	0.000	0.8109	0.7333	1
4660	5471	61.979	0.000	0.8398	0.7396	1
4660	5531	-4.031	0.000	0.9627	0.8005	1
4660	5591	-6.047	0.000	0.8041	0.6792	1
4660	5593	-304.241	0.000	0.7172	0.4931	1
4660	5616	2.016	0.000	0.7974	0.7450	1
4661	4676	-448.174	0.000	0.8597	0.7883	1
4661	4827	13.979	0.000	0.7462	0.6332	1
4661	4854	-102.032	0.000	0.9070	0.7064	1
4661	4922	-103.064	0.000	0.8734	0.8128	1
4661	5039	-105.079	0.000	0.8378	0.6581	1
4661	5168	-35.037	0.000	0.9030	0.7655	1
4661	5191	36.000	0.000	0.7666	0.6767	1
4661	5489	-36.022	0.000	0.7359	0.6764	1
4661	5536	36.000	0.000	0.7154	0.5424	1
4661	5640	-77.048	0.000	0.8422	0.6498	1
4663	4858	88.032	0.000	0.8388	0.5025	1
4663	5089	-12.049	0.000	0.8233	0.5687	1
4663	5189	71.004	0.000	0.7239	0.3853	1
4664	5061	-21.984	0.000	0.8533	0.5918	1
4664	5358	37.979	0.000	0.8445	0.5633	1
4664	5471	59.961	0.000	0.7672	0.4933	1
4664	5558	-2.016	0.000	0.8375	0.5622	1
4666	4720	-14.015	0.000	0.8505	0.6710	1
4666	4751	0.001	0.000	1.0000	1.0000	1
4666	5388	15.995	0.000	0.9134	0.7895	1
4666	5439	86.000	0.000	0.7972	0.6385	1
4668	5014	162.053	0.000	0.9058	0.8192	1
4668	5340	14.016	0.000	0.9294	0.7740	1
4670	4728	104.082	0.000	0.8515	0.5202	1
4670	4729	54.046	0.000	0.8440	0.4321	1
4670	4745	102.067	0.000	0.8555	0.4949	1
4670	4804	11.960	0.000	0.8250	0.4475	1
4670	4807	-132.130	0.000	0.8227	0.4321	1
4670	4856	-0.002	0.000	1.0000	1.0000	1
4670	4882	138.066	0.000	0.8532	0.5202	1
4670	4913	-130.116	0.000	0.8249	0.4213	1
4670	4959	140.082	0.000	0.8398	0.4321	1
4670	4976	26.015	0.000	0.8296	0.4321	1
4670	4997	-154.114	0.000	0.8394	0.4587	1
4670	5004	28.031	0.000	0.8414	0.4623	1
4670	5065	154.098	0.000	0.8534	0.4949	1
4670	5070	40.032	0.000	0.8167	0.4957	1
4670	5135	80.083	0.000	0.8315	0.4321	1
4670	5192	78.066	0.000	0.8401	0.4966	1
4670	5208	130.098	0.000	0.8567	0.5207	1
4670	5300	-435.218	0.000	0.8042	0.4541	1
4670	5448	10.021	0.000	0.8154	0.4695	1
4670	5462	104.083	0.000	0.8541	0.4949	1
4670	5591	98.036	0.000	0.8406	0.5250	1
4670	5616	106.099	0.000	0.8421	0.4695	1
4671	4717	-114.105	0.000	0.7115	0.5840	1
4671	4725	-336.085	0.000	0.7509	0.6701	1
4671	4733	-220.058	0.000	0.8122	0.6398	1
4671	4802	-18.010	0.000	0.9103	0.7755	1
4671	4895	10.968	0.000	0.8329	0.7728	1
4671	4915	15.995	0.000	0.7058	0.5415	1
4671	4931	-887.252	0.000	0.8019	0.6581	1
4671	4963	-106.040	0.000	0.7886	0.6009	1
4671	4990	-339.117	0.000	0.7982	0.6372	1
4671	4999	-159.126	0.000	0.7346	0.6220	1
4671	5049	-16.104	0.000	0.7250	0.5527	1
4671	5053	25.979	0.000	0.8140	0.7238	1
4671	5074	41.974	0.000	0.7360	0.6518	1
4671	5090	25.979	0.000	0.7833	0.6865	1
4671	5124	-14.016	0.000	0.8160	0.5833	1
4671	5136	-14.016	0.000	0.8642	0.7767	1
4671	5174	8.989	0.000	0.7402	0.5436	1
4671	5175	-248.053	0.000	0.7140	0.4957	1
4671	5188	-954.173	0.000	0.7080	0.3910	1
4671	5209	-354.095	0.000	0.8379	0.7646	1
4671	5280	29.938	0.000	0.7686	0.5935	1
4671	5316	-248.053	0.000	0.7391	0.5083	1
4671	5324	-73.053	0.000	0.7830	0.7553	1
4671	5369	-14.016	0.000	0.8583	0.7270	1
4671	5428	-106.041	0.000	0.8001	0.5927	1
4671	5454	-104.026	0.000	0.7593	0.6762	1
4671	5456	28.979	0.000	0.7443	0.6392	1
4671	5492	-34.078	0.000	0.7407	0.5068	1
4671	5494	-85.862	0.000	0.7228	0.5902	1
4671	5598	-336.085	0.000	0.7676	0.6519	1
4672	4695	-13.979	0.000	0.8723	0.6516	1
4672	4783	-27.995	0.000	0.8986	0.7590	1
4672	4969	0.000	0.000	0.9667	0.7920	1
4672	5018	28.031	0.000	0.9588	0.7043	1
4672	5044	-15.995	0.000	0.8727	0.7152	1
4672	5061	-55.930	0.000	0.8058	0.5155	1
4672	5078	-2.016	0.000	0.9653	0.7666	1
4672	5097	14.016	0.000	0.9488	0.7437	1
4672	5145	-28.031	0.000	0.9077	0.6117	1
4672	5252	40.031	0.000	0.9431	0.7410	1
4672	5403	12.000	0.000	0.9706	0.7733	1
4672	5471	26.015	0.000	0.9499	0.7530	1
4672	5531	-39.995	0.000	0.8785	0.7338	1
4672	5558	-35.961	0.000	0.8067	0.5315	1
4676	4854	346.142	0.000	0.8989	0.6680	1
4676	4922	345.111	0.000	0.9064	0.8057	1
4676	5039	343.095	0.000	0.8682	0.7302	1
4676	5168	413.137	0.000	0.8698	0.6690	1
4676	5521	331.095	0.000	0.7020	0.5154	1
4676	5566	357.111	0.000	0.7715	0.4940	1
4676	5640	371.126	0.000	0.9117	0.7331	1
4677	5064	236.106	0.000	0.7757	0.5822	1
4677	5069	66.011	0.000	0.7183	0.5733	1
4677	5147	-29.973	0.000	0.7322	0.4950	1
4677	5198	33.985	0.000	0.8603	0.7065	1
4677	5334	5.954	0.000	0.8600	0.6685	1
4677	5375	-15.995	0.000	0.7334	0.6102	1
4677	5426	-4.031	0.000	0.7511	0.5867	1
4677	5440	254.116	0.000	0.7850	0.6225	1
4677	5506	14.016	0.000	0.8267	0.7396	1
4677	5537	21.985	0.000	0.8892	0.6626	1
4677	5606	185.142	0.000	0.7323	0.5515	1
4678	4762	26.016	0.000	0.8965	0.7268	1
4678	4878	-60.057	0.000	0.7089	0.5086	1
4678	4897	-18.010	0.000	0.7240	0.6178	1
4678	4975	-200.178	0.000	0.7328	0.5428	1
4678	4977	26.016	0.000	0.8882	0.6964	1
4678	5046	26.016	0.000	0.8805	0.7259	1
4678	5124	24.109	0.000	0.8224	0.6527	1
4678	5132	-150.090	0.000	0.7118	0.5631	1
4678	5181	-74.037	0.000	0.7552	0.5805	1
4678	5246	64.068	0.000	0.7845	0.7184	1
4678	5271	-4.031	0.000	0.7395	0.6793	1
4678	5280	68.063	0.000	0.7112	0.5615	1
4678	5285	26.016	0.000	0.9106	0.8143	1
4678	5356	-158.094	0.000	0.7025	0.5583	1
4678	5361	26.016	0.000	0.8782	0.7291	1
4678	5420	-36.021	0.000	0.7746	0.5637	1
4678	5522	-66.047	0.000	0.7881	0.5735	1
4678	5564	66.047	0.000	0.7096	0.7524	1
4678	5587	-48.021	0.000	0.7084	0.4899	1
4678	5622	-134.094	0.000	0.7192	0.5508	1
4678	5624	-86.073	0.000	0.7038	0.4836	1
4678	5625	10.021	0.000	0.7416	0.5744	1
4680	4809	14.016	0.000	0.8524	0.6772	1
4681	5624	18.011	0.000	0.7031	0.6229	1
4682	4698	-164.066	0.000	0.7821	0.7348	1
4682	4974	413.263	0.000	0.7122	0.6740	1
4682	5048	177.064	0.000	0.7559	0.6789	1
4682	5132	437.278	0.000	0.7480	0.7067	1
4682	5356	429.274	0.000	0.7139	0.6507	1
4682	5449	421.195	0.000	0.7072	0.7254	1
4684	5118	-25.022	0.000	0.9439	0.7784	1
4685	5091	30.010	0.000	0.8225	0.5661	1
4685	5100	15.995	0.000	0.8071	0.5534	1
4685	5249	30.010	0.000	0.8211	0.5536	1
4685	5330	30.010	0.000	0.8242	0.5656	1
4685	5505	41.074	0.000	0.7646	0.6976	1
4690	4915	29.027	0.000	0.7411	0.5657	1
4690	5025	10.021	0.000	0.7840	0.5096	1
4690	5280	42.969	0.000	0.8162	0.5789	1
4690	5361	0.922	0.000	0.7289	0.4756	1
4690	5646	-153.031	0.000	0.8544	0.5739	1
4691	4779	-26.974	0.000	0.7190	0.2565	1
4691	4868	1.019	0.000	0.7089	0.3443	1
4691	4924	163.137	0.000	0.7800	0.4286	1
4691	5178	171.092	0.000	0.8279	0.4855	1
4694	4840	-2.974	0.000	0.8065	0.7626	1
4694	4881	-87.068	0.000	0.7134	0.5894	1
4694	4895	-31.989	0.000	0.7176	0.6562	1
4694	4924	-31.976	0.000	0.8123	0.5422	1
4694	5074	-0.984	0.000	0.8738	0.7744	1
4694	5124	-56.974	0.000	0.7102	0.5656	1
4694	5144	-16.965	0.000	0.7932	0.7227	1
4694	5153	-278.261	0.000	0.7434	0.3756	1
4694	5215	-15.995	0.000	0.7247	0.7672	1
4694	5280	-13.020	0.000	0.7219	0.7085	1
4694	5332	-103.099	0.000	0.7139	0.5000	1
4694	5394	-39.995	0.000	0.7587	0.4183	1
4694	5423	-61.977	0.000	0.7867	0.5392	1
4695	4728	-21.984	0.000	0.7634	0.7256	1
4695	4729	-72.021	0.000	0.7679	0.6704	1
4695	4745	-24.000	0.000	0.7628	0.7114	1
4695	4783	-14.016	0.000	0.9593	0.7680	1
4695	4804	-114.107	0.000	0.7008	0.5120	1
4695	4807	-258.196	0.000	0.7461	0.6692	1
4695	4882	11.999	0.000	0.7629	0.7470	1
4695	4913	-256.182	0.000	0.7075	0.5354	1
4695	4959	14.015	0.000	0.7915	0.7319	1
4695	4961	-258.197	0.000	0.7016	0.5278	1
4695	4969	13.979	0.000	0.8799	0.6274	1
4695	4976	-100.052	0.000	0.7586	0.6537	1
4695	5004	-98.036	0.000	0.7411	0.6723	1
4695	5018	42.010	0.000	0.8849	0.7221	1
4695	5044	-2.016	0.000	0.9485	0.7670	1
4695	5065	28.031	0.000	0.7862	0.7707	1
4695	5078	11.963	0.000	0.8813	0.6913	1
4695	5097	27.995	0.000	0.8733	0.6765	1
4695	5135	-45.984	0.000	0.7492	0.6986	1
4695	5145	-14.052	0.000	0.8380	0.6662	1
4695	5192	-48.000	0.000	0.7624	0.6807	1
4695	5208	4.031	0.000	0.7591	0.7618	1
4695	5252	54.010	0.000	0.8721	0.6854	1
4695	5300	-561.285	0.000	0.7053	0.5974	1
4695	5403	25.979	0.000	0.8748	0.6897	1
4695	5447	-254.165	0.000	0.7030	0.5784	1
4695	5448	-116.046	0.000	0.7379	0.7000	1
4695	5462	-21.984	0.000	0.7643	0.7337	1
4695	5471	39.994	0.000	0.8751	0.7261	1
4695	5531	-26.015	0.000	0.9491	0.7584	1
4695	5558	-21.982	0.000	0.7079	0.4913	1
4695	5591	-28.031	0.000	0.7576	0.7136	1
4695	5616	-19.968	0.000	0.7551	0.7309	1
4696	4750	-2.015	0.000	0.9105	0.7787	1
4696	4780	164.157	0.000	0.7106	0.4166	1
4696	4937	-14.015	0.000	0.8659	0.7096	1
4697	4853	76.140	0.000	0.8460	0.5198	1
4697	5549	32.062	0.000	0.8310	0.5150	1
4697	5619	-144.043	0.000	0.7884	0.6188	1
4698	5048	341.130	0.000	0.7455	0.6555	1
4698	5210	19.967	0.000	0.7141	0.5641	1
4698	5234	437.276	0.000	0.7156	0.6424	1
4698	5554	258.197	0.000	0.7391	0.7027	1
4698	5579	158.020	0.000	0.7611	0.6325	1
4698	5622	617.339	0.000	0.7418	0.5912	1
4698	5648	186.052	0.000	0.7180	0.6772	1
4701	4850	30.103	0.000	0.8277	0.6238	1
4701	4976	84.110	0.000	0.8612	0.5723	1
4706	4744	14.015	0.000	0.8599	0.6207	1
4707	4851	21.984	0.000	0.8568	0.7098	1
4707	4960	242.203	0.000	0.7122	0.3850	1
4707	5002	45.984	0.000	0.7540	0.4543	1
4707	5116	116.099	0.000	0.7146	0.4997	1
4707	5311	188.156	0.000	0.7029	0.3878	1
4707	5402	-2.016	0.000	0.8921	0.7277	1
4707	5434	228.188	0.000	0.7113	0.3875	1
4707	5491	24.000	0.000	0.8970	0.7900	1
4707	5525	17.953	0.000	0.7314	0.3673	1
4707	5561	242.203	0.000	0.7031	0.3856	1
4708	4760	-74.015	0.000	0.7140	0.4219	1
4709	4771	56.946	0.000	0.7595	0.3860	1
4709	5106	70.060	0.000	0.7814	0.3174	1
4716	5049	-26.016	0.000	0.8321	0.8161	1
4716	5071	-0.000	0.000	0.8252	0.8078	1
4716	5131	-78.047	0.000	0.7369	0.6663	1
4716	5271	-52.068	0.000	0.7503	0.7586	1
4716	5479	0.000	0.000	0.9654	0.8611	1
4716	5564	18.010	0.000	0.7328	0.6557	1
4717	4802	96.094	0.000	0.7869	0.5496	1
4717	4870	112.089	0.000	0.8792	0.5929	1
4717	4954	112.089	0.000	0.8950	0.6369	1
4717	4963	8.064	0.000	0.7689	0.5931	1
4717	5324	41.052	0.000	0.7240	0.6193	1
4717	5428	8.063	0.000	0.8008	0.6511	1
4717	5473	112.089	0.000	0.8677	0.6369	1
4717	5483	89.088	0.000	0.7775	0.5911	1
4718	4824	-93.022	0.000	0.8964	0.6304	1
4718	5050	-44.027	0.000	0.7088	0.4306	1
4718	5189	-92.026	0.000	0.9063	0.6439	1
4720	4751	14.016	0.000	0.8505	0.6710	1
4720	5388	30.010	0.000	0.8188	0.6426	1
4723	4733	-160.972	0.000	0.7579	0.4258	1
4723	4734	-120.212	0.000	0.7912	0.4877	1
4723	4773	26.028	0.000	0.8506	0.5858	1
4723	5196	-29.014	0.000	0.7125	0.5081	1
4723	5299	-88.928	0.000	0.8108	0.7074	1
4723	5308	-77.999	0.000	0.7501	0.5093	1
4723	5382	-102.056	0.000	0.8256	0.5765	1
