filename	sample_id	sample_type	source_id	source_taxon	free_text	organ	obvious_unique_macroscopic_specimen	lab_extract	ex_batch_id	ms_UUID	ms_injection_volume	ms_inj_vol	ms_id	al_UUID	al_vol_microliter	ex_UUID	ex_dried_weight	extr_meth	ex_solv_vol_micro	fs_user_created	fs_UUID	qf_sample_name	qf_latitude	qf_longitude	qf_ipen	qf_comment_eco	qf_soil_type	qf_weather	qf_comment_env	qf_herbivory_percent	qf_temperature_celsius	inat_id	inat_quality_grade	inat_uuid	inat_identifications_most_agree	inat_species_guess	inat_identifications_most_disagree	inat_site_id	inat_created_time_zone	inat_observed_time_zone	inat_description	inat_captive	inat_taxon_is_active	inat_taxon_ancestry	inat_taxon_min_species_ancestry	inat_taxon_endemic	inat_taxon_iconic_taxon_id	inat_taxon_min_species_taxon_id	inat_taxon_threatened	inat_taxon_rank_level	inat_taxon_introduced	inat_taxon_native	inat_taxon_parent_id	inat_taxon_rank	inat_taxon_extinct	inat_taxon_id	inat_taxon_ancestor_ids	inat_taxon_default_photo_id	inat_taxon_default_photo_url	inat_taxon_default_photo_flags	inat_taxon_default_photo_square_url	inat_taxon_default_photo_medium_url	inat_taxon_observations_count	inat_taxon_universal_search_rank	inat_taxon_current_synonymous_taxon_ids	inat_taxon_atlas_id	inat_taxon_wikipedia_url	inat_taxon_iconic_taxon_name	inat_taxon_preferred_common_name	inat_ident_taxon_ids	inat_outlinks	inat_faves_count	inat_num_identification_agreements	inat_comments	inat_map_scale	inat_uri	inat_project_ids	inat_community_taxon_id	inat_geojson_type	inat_geojson_coordinates	inat_identifications_count	inat_location	inat_votes	inat_user_id	inat_user_login	inat_user_name	inat_user_observations_count	inat_user_identifications_count	inat_user_journal_posts_count	inat_user_activity_count	inat_user_species_count	inat_user_universal_search_rank	inat_user_roles	inat_identifications_some_agree	inat_project_ids_without_curator_id	inat_place_guess	inat_identifications	inat_project_observations	inat_photos	inat_faves	inat_photo_url	inat_taxon_conservation_status_id	inat_taxon_conservation_status_source_id	inat_taxon_conservation_status_authority	inat_taxon_conservation_status_iucn	inat_emi_external_id	inat_taxon_conservation_status_user_id	inat_taxon_complete_rank	inat_taxon_complete_species_count	method	crop	plot	taxon_search_string	is_approximate_match	is_synonym	matched_name	nomenclature_code	score	search_string	taxon.flags	taxon.is_suppressed	taxon.is_suppressed_from_synth	taxon.name	taxon.ott_id	taxon.rank	taxon.source	taxon.synonyms	taxon.tax_sources	taxon.unique_name	ott_id	organism_otol_kingdom	organism_otol_phylum	organism_otol_class	organism_otol_order	organism_otol_family	organism_otol_genus	organism_otol_species	organism_otol_unique_name	organism_otol_kingdom_ott_id	organism_otol_phylum_ott_id	organism_otol_class_ott_id	organism_otol_order_ott_id	organism_otol_family_ott_id	organism_otol_genus_ott_id	organism_otol_species_ott_id	cohort	domain	infraclass	no rank	section	subclass	subfamily	subgenus	suborder	subphylum	subtribe	superfamily	superorder	tribe	cohort_ott_id	domain_ott_id	infraclass_ott_id	no rank_ott_id	section_ott_id	subclass_ott_id	subfamily_ott_id	subgenus_ott_id	suborder_ott_id	subphylum_ott_id	subtribe_ott_id	superfamily_ott_id	superorder_ott_id	tribe_ott_id	flags	rank
202405171439_HC_fibl_000086_01_01.mzML	fibl_000086_01_01	sample	fibl_000086	ND	20x20	all	FALSE	fibl_000086_01	dbgi_batch_000011	e28eae00-c560-4952-940f-3a55418f7344	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	07ef565e-b897-4053-991e-311d05725808	120	e54d217d-636e-4075-a22e-3c03423d7ff4		20x20 MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	ec3e2ac0-0c7c-42b6-b97e-c2e3bf22e609	Mixte	47.50231	7.53903																																																																																						biodynamique	montalbano	D50																																																															
202405171439_HC_fibl_000087_02_01.mzML	fibl_000087_02_01	sample	fibl_000087	ND	berlese_specimens	all	FALSE	fibl_000087_02	dbgi_batch_000010	b794ae30-6b90-4e37-923b-6a328411c281	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	23f51e20-6d07-4ec0-9bd3-d2849be55144	120	a62e7b42-f164-4f43-841f-56ff33a9ffb9	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	1015a4a0-fada-4ad3-9a16-be8be677356a	Mixte	47.50231	7.53903																																																																																						biodynamique	montalbano	D50																																																															
202405171439_HC_fibl_000087_03_01.mzML	fibl_000087_03_01	sample	fibl_000087	ND	berlese_EtOH	ND	FALSE	fibl_000087_03	dbgi_batch_000009	588522ab-b2ee-44db-847b-2d4473facfc1	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	9c8e50a9-5d95-4576-91cb-b68fbcdf615c	120	5e457d3a-ebfa-4858-a353-6b03e43713ce	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	1015a4a0-fada-4ad3-9a16-be8be677356a	Mixte	47.50231	7.53903																																																																																						biodynamique	montalbano	D50																																																															
202405171439_HC_fibl_000088_01_01.mzML	fibl_000088_01_01	sample	fibl_000088	ND	20x20	all	FALSE	fibl_000088_01	dbgi_batch_000011	87fc1ec6-bb7c-4c35-b9ec-86869f335b43	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	2f8a8ed6-575d-4350-b279-5559fec9a22f	120	735a7243-aeab-4bcf-89b7-87ca266a8fb2		20x20 MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	ef275621-158e-4c6e-8a3d-8c377007890f	Mixte	47.50241	7.53909																																																																																						conventional purely mineral fertilization	montalbano	M56																																																															
202405171439_HC_fibl_000089_02_01.mzML	fibl_000089_02_01	sample	fibl_000089	ND	berlese_specimens	all	FALSE	fibl_000089_02	dbgi_batch_000010	151a88ef-f41f-4f70-87b7-ee756c80480f	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	fec32189-dacc-438c-817e-6dba2d22d160	120	2d7444c0-243d-4bfb-92fb-5ef59795acb8	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	a5a4a88c-7b67-4f4f-839e-bccd2f4744a1	Mixte	47.50241	7.53909																																																																																						conventional purely mineral fertilization	montalbano	M56																																																															
202405171439_HC_fibl_000089_03_01.mzML	fibl_000089_03_01	sample	fibl_000089	ND	berlese_EtOH	ND	FALSE	fibl_000089_03	dbgi_batch_000009	787535aa-31c4-4c47-a771-1e6df6a29a6d	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	e2ee2685-ca19-4951-b8c8-e381ea5818a7	120	fa37c875-a7a8-40bb-a822-d861e9e58013	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	a5a4a88c-7b67-4f4f-839e-bccd2f4744a1	Mixte	47.50241	7.53909																																																																																						conventional purely mineral fertilization	montalbano	M56																																																															
202405171439_HC_fibl_000090_01_01.mzML	fibl_000090_01_01	sample	fibl_000090	ND	20x20	all	FALSE	fibl_000090_01	dbgi_batch_000011	4b8f9dbe-d0c8-4590-b494-2cfdcc0f710e	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	340f8f5a-8fb6-4a28-8ba0-46d5960741ee	120	5e907226-9bb0-453c-ae8b-12d0f10fe78a		20x20 MeOH/H2O	1700	9af998ce-51df-4e58-a461-7664bda376a5	b491f8df-b341-493e-a095-41d8d518a71b	Mixte	47.50305	7.53853																																																																																						conventional purely mineral fertilization	montalbano	M96																																																															
202405171439_HC_fibl_000091_02_01.mzML	fibl_000091_02_01	sample	fibl_000091	ND	berlese_specimens	all	FALSE	fibl_000091_02	dbgi_batch_000010	3f4baa40-d4a2-4671-b012-3f635504d98c	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	9566470b-e6ce-41dc-b3aa-458d5b66b655	120	057e5d9e-529d-460a-959f-abcd5f88f096	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	7e14e9a2-15e3-4ce6-8a1e-deeacd2c1dde	Mixte	47.50305	7.53853																																																																																						conventional purely mineral fertilization	montalbano	M96																																																															
202405171439_HC_fibl_000091_03_01.mzML	fibl_000091_03_01	sample	fibl_000091	ND	berlese_EtOH	ND	FALSE	fibl_000091_03	dbgi_batch_000009	01acf6f8-3d9d-490b-a9d8-dc42fe19e1aa	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	6260ccb5-8076-41b3-93f0-9f71a7356f41	120	fe21dda4-05c9-4637-b5e6-59c36581f1d4	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	7e14e9a2-15e3-4ce6-8a1e-deeacd2c1dde	Mixte	47.50305	7.53853																																																																																						conventional purely mineral fertilization	montalbano	M96																																																															
202405171439_HC_fibl_000092_01_01.mzML	fibl_000092_01_01	sample	fibl_000092	ND	20x20	all	FALSE	fibl_000092_01	dbgi_batch_000011	f24b19a1-91ce-446f-871c-34a0f8d66c51	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	5333de17-3fde-46f4-b3f2-f68306961cc4	120	ae0b6b9a-e898-4ef2-9299-e4b4f260d59e		20x20 MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	565e4327-e30d-4fc8-8299-f3b612441b59	Mixte	47.5027	7.53959																																																																																						conventional purely mineral fertilization	montalbano	M40																																																															
202405171439_HC_fibl_000093_02_01.mzML	fibl_000093_02_01	sample	fibl_000093	ND	berlese_specimens	all	FALSE	fibl_000093_02	dbgi_batch_000010	060140f8-4f02-4043-aebf-29e48f21543d	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	64f91001-f450-4d2c-830c-403a3a0eab82	120	1bca1c94-7fca-43b5-888e-c469597c7b53	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	2b550fd9-7d76-483f-b574-73c286c5704d	Mixte	47.5027	7.53959																																																																																						conventional purely mineral fertilization	montalbano	M40																																																															
202405171439_HC_fibl_000093_03_01.mzML	fibl_000093_03_01	sample	fibl_000093	ND	berlese_EtOH	ND	FALSE	fibl_000093_03	dbgi_batch_000009	7cef4187-54c0-477f-9d4b-287a307fe3d1	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	ecb85809-294c-44a9-932b-faba7252b8c7	120	0591b0a3-5dab-46bf-88c8-ec439ce92a89	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	2b550fd9-7d76-483f-b574-73c286c5704d	Mixte	47.5027	7.53959																																																																																						conventional purely mineral fertilization	montalbano	M40																																																															
202405171439_HC_fibl_000094_01_01.mzML	fibl_000094_01_01	sample	fibl_000094	ND	20x20	all	FALSE	fibl_000094_01	dbgi_batch_000011	8f42d17c-9912-491c-83fb-9ad4b0ab14d0	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	1672bcd4-3ad2-4002-8c05-cb1a980660eb	120	c5bef40e-62fe-4ee5-a445-804479fa621b		20x20 MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	0838044d-ab27-449a-b363-48d8bf265396	Mixte	47.5028	7.53966																																																																																						biodynamique	montalbano	D46																																																															
202405171439_HC_fibl_000095_02_01.mzML	fibl_000095_02_01	sample	fibl_000095	ND	berlese_specimens	all	FALSE	fibl_000095_02	dbgi_batch_000010	972c502a-7c33-485b-ad85-54ef90026948	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	4f3f0796-0fca-4269-b049-72e086f5d9fa	120	d3ad30b3-bcef-451a-a679-73de6f24a148	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	9b0e32f2-5f8e-4be5-a5eb-0cbfbcc5d8ec	Mixte	47.5028	7.53966																																																																																						biodynamique	montalbano	D46																																																															
202405171439_HC_fibl_000095_03_01.mzML	fibl_000095_03_01	sample	fibl_000095	ND	berlese_EtOH	ND	FALSE	fibl_000095_03	dbgi_batch_000009	628c961b-65f7-4229-b0eb-5b9d9c05093f	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	eaea09e1-2764-4c0a-b521-adf88605f147	120	d418c30d-a090-4934-a5a5-add71a942cfc	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	9b0e32f2-5f8e-4be5-a5eb-0cbfbcc5d8ec	Mixte	47.5028	7.53966																																																																																						biodynamique	montalbano	D46																																																															
202405171439_HC_fibl_000096_01_01.mzML	fibl_000096_01_01	sample	fibl_000096	ND	20x20	all	FALSE	fibl_000096_01	dbgi_batch_000011	3840863f-e960-47e2-bd41-9cd978911dd9	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	6c480527-1ead-43c8-8489-b93ed32d7cef	120	946586cd-67e8-491a-9e0b-4f9f33a3006a		20x20 MeOH/H2O	1700	9af998ce-51df-4e58-a461-7664bda376a5	c01799ac-c131-4a76-8d19-fe1292bfe967	Mixte	47.50292	7.53846																																																																																						biodynamique	montalbano	D90																																																															
202405171439_HC_fibl_000097_02_01.mzML	fibl_000097_02_01	sample	fibl_000097	ND	berlese_specimens	all	FALSE	fibl_000097_02	dbgi_batch_000010	a20b2a0e-8585-4f08-afc2-23f8d96dae02	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	e0d5f8e0-9a99-4bbc-8aa4-f91535aa35c5	120	aee6a8ff-a49e-47a5-80eb-acff5455136b	50	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	9a08d855-1870-48d6-b742-6c6d1e05b406	Mixte	47.50292	7.53846																																																																																						biodynamique	montalbano	D90																																																															
202405171439_HC_fibl_000097_03_01.mzML	fibl_000097_03_01	sample	fibl_000097	ND	berlese_EtOH	ND	FALSE	fibl_000097_03	dbgi_batch_000009	46697921-9c61-4b3d-9e72-e8b1896ee599	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	5e731c81-01d0-4a97-958c-11a65be4c0bb	120	2239d852-e12f-4a15-b6cf-a3341f4d8174	50	Ethanol from berlese	1500	175a7812-6024-4708-b3db-93223c778fb3	9a08d855-1870-48d6-b742-6c6d1e05b406	Mixte	47.50292	7.53846																																																																																						biodynamique	montalbano	D90																																																															
202405171439_HC_fibl_000099_01_01.mzML	fibl_000099_01_01	sample	fibl_000099	Life	classic_sample	all	TRUE	fibl_000099_01	dbgi_batch_000010	b06ee67a-5065-4f23-8be2-cbf4c68fe240	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	72a401b7-2c82-4683-bbbd-a43afc06d67a	120	3673f44e-c3fd-48c9-bf57-8b3b758e6d29	27.3	MeOH/H2O	1500	175a7812-6024-4708-b3db-93223c778fb3	9c1bdaeb-1ac8-4752-9afb-4521fd8ddce7	Unknown	47.50305	7.5385								208861868	needs_id	7a905aa3-6fe7-407c-a2b1-0ea2cbeba793	FALSE	Life	FALSE	1	Europe/Zurich	Europe/Zurich		FALSE	TRUE		48460	FALSE		48460	FALSE	100	FALSE	FALSE		stateofmatter	FALSE	48460	[48460]	5011941	https://static.inaturalist.org/photos/5011941/square.jpg	[]	https://static.inaturalist.org/photos/5011941/square.jpg	https://static.inaturalist.org/photos/5011941/medium.jpg	202714680	202714680			http://en.wikipedia.org/wiki/Life		life	[48460]	[]	0	0	[]		https://www.inaturalist.org/observations/208861868	[]		Point	"""{'type': 'Point', 'coordinates': [7.5385277826, 47.5030468237]}"""	0	"""[47.5030468237, 7.5385277826]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	FALSE	[]	"""Therwil, Switzerland"""	[{'474378353': 48460}]	[]	"""[{'369581224': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581224/square.jpg'}, {'369581226': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581226/square.jpg'}, {'369581227': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581227/square.jpg'}, {'369581240': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581240/square.jpg'}, {'369581241': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581241/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/369581224/square.jpg					fibl_000099		phylum		conventional purely mineral fertilization	montalbano	M96	life	FALSE	FALSE	life	undefined	1	life	[]	FALSE	FALSE	life	805080	no rank	ott3.6draft1	['all']	"['silva:0', 'ncbi:1', 'gbif:0', 'irmng:0']"	life																																														
202405171439_HC_fibl_000100_01_01.mzML	fibl_000100_01_01	sample	fibl_000100	Life	classic_sample	all	TRUE	fibl_000100_01	dbgi_batch_000010	d3629ec0-88f7-4627-8dc1-d0b7c4662941	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	dbffd969-2c8d-4966-bc42-9e21ea3851c2	120	3de5f484-8921-4579-9f35-6ec52ebcd60b	3.9	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	b5dbfe86-49bc-4ded-96be-6469a35c7ead	Unknown	47.50293	7.53846								208862067	needs_id	4fbdf967-41b9-4d66-9c29-3d6b00e44ff2	FALSE	Life	FALSE	1	Europe/Zurich	Europe/Zurich		FALSE	TRUE		48460	FALSE		48460	FALSE	100	FALSE	FALSE		stateofmatter	FALSE	48460	[48460]	5011941	https://static.inaturalist.org/photos/5011941/square.jpg	[]	https://static.inaturalist.org/photos/5011941/square.jpg	https://static.inaturalist.org/photos/5011941/medium.jpg	202714680	202714680			http://en.wikipedia.org/wiki/Life		life	[48460]	[]	0	0	[]		https://www.inaturalist.org/observations/208862067	[]		Point	"""{'type': 'Point', 'coordinates': [7.5384582602, 47.5029255314]}"""	0	"""[47.5029255314, 7.5384582602]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	FALSE	[]	"""Therwil, Switzerland"""	[{'474378916': 48460}]	[]	"""[{'369581613': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581613/square.jpg'}, {'369581614': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581614/square.jpg'}, {'369581616': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581616/square.jpg'}, {'369581628': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581628/square.jpg'}, {'369581629': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369581629/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/369581613/square.jpg					fibl_000100		phylum		biodynamique	montalbano	D90	life	FALSE	FALSE	life	undefined	1	life	[]	FALSE	FALSE	life	805080	no rank	ott3.6draft1	['all']	"['silva:0', 'ncbi:1', 'gbif:0', 'irmng:0']"	life																																														
202405171439_HC_fibl_000102_01_01.mzML	fibl_000102_01_01	sample	fibl_000102	Annelida	classic_sample	all	TRUE	fibl_000102_01	dbgi_batch_000010	e550e8a9-d989-4add-81f7-fed7560e8540	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	37f34e10-ecf1-49ef-a883-d80da6efff9e	120	6f4a9195-f1fa-43e3-a9be-04b6bba2625f	4.8	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	e066130a-a701-498e-bce0-0ef5b9ca11e3	Unknown	47.50215	7.53972								212196778	casual	7721c5a1-7be6-4c83-a965-68261c877783	TRUE	Segmented Worms	FALSE	1	Europe/Zurich	Europe/Zurich		TRUE	TRUE	48460/1	"""48460,1,47491"""	FALSE	1	47491	FALSE	60	FALSE	FALSE	1	phylum	FALSE	47491	"""[48460, 1, 47491]"""	45924360	https://static.inaturalist.org/photos/45924362/square.jpg	[]	https://static.inaturalist.org/photos/45924362/square.jpg	https://static.inaturalist.org/photos/45924362/medium.jpg	252441	252441			http://en.wikipedia.org/wiki/Annelid	Animalia	Segmented Worms	"""[48460, 1, 47491]"""	[]	0	1	[]		https://www.inaturalist.org/observations/212196778	[]	48460	Point	"""{'type': 'Point', 'coordinates': [7.5397189678, 47.5021503917]}"""	1	"""[47.5021503917, 7.5397189678]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	TRUE	[]	"""Therwil, Switzerland"""	"""[{'479451436': 48460}, {'481846160': 47491}]"""	[]	"""[{'375004907': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004907/square.jpg'}, {'375004912': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004912/square.jpg'}, {'375004913': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004913/square.jpg'}, {'375004934': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004934/square.jpg'}, {'375004938': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004938/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/375004907/square.jpg					fibl_000102		order		conventional purely mineral fertilization	montalbano	M6	annelida	FALSE	FALSE	Annelida	ICZN	1	annelida	[]	FALSE	FALSE	Annelida	941620	phylum	ott3.6draft1	[]	"['ncbi:6340', 'worms:882', 'gbif:42', 'irmng:234']"	Annelida	941620	Metazoa	Annelida						Annelida	691846	941620							Eukaryota		life												304358		805080											[]	phylum
202405171439_HC_fibl_000104_01_01.mzML	fibl_000104_01_01	sample	fibl_000104	Life	classic_sample	all	TRUE	fibl_000104_01	dbgi_batch_000010	a60c26a5-b3e7-4b62-933e-a5a4d2dc8cf6	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	a9589cd0-42f4-405f-97d5-d9696aae2870	120	dbcd04e7-28fa-43b1-801c-fa0666ebc63e	4	MeOH/H2O	500	175a7812-6024-4708-b3db-93223c778fb3	664996c6-0a09-4b5b-8578-2c1df4d9effc	Unknown	47.5027	7.53959								212196506	casual	6e0ef43c-2943-4cea-bb49-4012bcc3a3e7	FALSE	Life	FALSE	1	Europe/Zurich	Europe/Zurich		TRUE	TRUE		48460	FALSE		48460	FALSE	100	FALSE	FALSE		stateofmatter	FALSE	48460	[48460]	5011941	https://static.inaturalist.org/photos/5011941/square.jpg	[]	https://static.inaturalist.org/photos/5011941/square.jpg	https://static.inaturalist.org/photos/5011941/medium.jpg	202714680	202714680			http://en.wikipedia.org/wiki/Life		life	[48460]	[]	0	0	[]		https://www.inaturalist.org/observations/212196506	[]		Point	"""{'type': 'Point', 'coordinates': [7.5395874708, 47.5026984494]}"""	0	"""[47.5026984494, 7.5395874708]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	FALSE	[]	"""Therwil, Switzerland"""	[{'479450813': 48460}]	[]	"""[{'375004407': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004407/square.jpg'}, {'375004409': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004409/square.jpg'}, {'375004408': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004408/square.jpg'}, {'375004436': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004436/square.jpg'}, {'375004435': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004435/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/375004407/square.jpg					fibl_000104		phylum		conventional purely mineral fertilization	montalbano	M40	life	FALSE	FALSE	life	undefined	1	life	[]	FALSE	FALSE	life	805080	no rank	ott3.6draft1	['all']	"['silva:0', 'ncbi:1', 'gbif:0', 'irmng:0']"	life																																														
202405171439_HC_fibl_000105_01_01.mzML	fibl_000105_01_01	sample	fibl_000105	Annelida	classic_sample	all	TRUE	fibl_000105_01	dbgi_batch_000010	067e6243-4007-42aa-a8ff-3cff833d6e9f	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	11e18e24-08cf-47e1-9b43-e38c14e914f5	120	479fa7cf-5903-4a0f-a84d-869ac474a1bf	50.5	MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	867eb961-567a-4be8-b6a9-bb5619493366	Unknown	47.50229	7.53976								212196833	casual	b8c6b5e4-a016-4b6d-8e81-d3419cede632	TRUE	Segmented Worms	FALSE	1	Europe/Zurich	Europe/Zurich		TRUE	TRUE	48460/1	"""48460,1,47491"""	FALSE	1	47491	FALSE	60	FALSE	FALSE	1	phylum	FALSE	47491	"""[48460, 1, 47491]"""	45924360	https://static.inaturalist.org/photos/45924362/square.jpg	[]	https://static.inaturalist.org/photos/45924362/square.jpg	https://static.inaturalist.org/photos/45924362/medium.jpg	252441	252441			http://en.wikipedia.org/wiki/Annelid	Animalia	Segmented Worms	"""[48460, 1, 47491]"""	[]	0	1	[]		https://www.inaturalist.org/observations/212196833	[]	48460	Point	"""{'type': 'Point', 'coordinates': [7.5397573567, 47.5022938592]}"""	1	"""[47.5022938592, 7.5397573567]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	TRUE	[]	"""Therwil, Switzerland"""	"""[{'479451572': 48460}, {'481846245': 47491}]"""	[]	"""[{'375004999': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004999/square.jpg'}, {'375004997': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375004997/square.jpg'}, {'375005001': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005001/square.jpg'}, {'375005017': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005017/square.jpg'}, {'375005019': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005019/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/375004999/square.jpg					fibl_000105		order		biodynamique	montalbano	D12	annelida	FALSE	FALSE	Annelida	ICZN	1	annelida	[]	FALSE	FALSE	Annelida	941620	phylum	ott3.6draft1	[]	"['ncbi:6340', 'worms:882', 'gbif:42', 'irmng:234']"	Annelida	941620	Metazoa	Annelida						Annelida	691846	941620							Eukaryota		life												304358		805080											[]	phylum
202405171439_HC_fibl_000109_01_01.mzML	fibl_000109_01_01	sample	fibl_000109	Annelida	classic_sample	all	TRUE	fibl_000109_01	dbgi_batch_000010	be5e96c5-1814-4f93-9ad2-34a304da813e	2	100mm_C18_15min_DDA_ELON_pos	ms_000001	fb58875b-b2a7-403d-aa51-7dbd26d08707	120	139eaf08-aa0c-4070-b073-b2d4e210e5cc	48.8	MeOH/H2O	1700	175a7812-6024-4708-b3db-93223c778fb3	09aef86a-87fd-4101-bfb1-bca9be26f0a1	Unknown	47.50229	7.53975								212196908	casual	4b1da0d9-b7fd-430d-9d3b-d8ca5f8eff50	TRUE	Segmented Worms	FALSE	1	Europe/Zurich	Europe/Zurich		TRUE	TRUE	48460/1	"""48460,1,47491"""	FALSE	1	47491	FALSE	60	FALSE	FALSE	1	phylum	FALSE	47491	"""[48460, 1, 47491]"""	45924360	https://static.inaturalist.org/photos/45924362/square.jpg	[]	https://static.inaturalist.org/photos/45924362/square.jpg	https://static.inaturalist.org/photos/45924362/medium.jpg	252441	252441			http://en.wikipedia.org/wiki/Annelid	Animalia	Segmented Worms	"""[48460, 1, 47491]"""	[]	0	1	[]		https://www.inaturalist.org/observations/212196908	[]	48460	Point	"""{'type': 'Point', 'coordinates': [7.539754624, 47.5022936157]}"""	1	"""[47.5022936157, 7.539754624]"""	[]	6687578	dbgi		497	0	0	497	324	497	[]	TRUE	[]	"""Therwil, Switzerland"""	"""[{'479451716': 48460}, {'481846327': 47491}]"""	[]	"""[{'375005082': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005082/square.jpg'}, {'375005085': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005085/square.jpg'}, {'375005086': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005086/square.jpg'}, {'375005106': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005106/square.jpg'}, {'375005109': 'https://inaturalist-open-data.s3.amazonaws.com/photos/375005109/square.jpg'}]"""	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/375005082/square.jpg					fibl_000109		order		biodynamique	montalbano	D12	annelida	FALSE	FALSE	Annelida	ICZN	1	annelida	[]	FALSE	FALSE	Annelida	941620	phylum	ott3.6draft1	[]	"['ncbi:6340', 'worms:882', 'gbif:42', 'irmng:234']"	Annelida	941620	Metazoa	Annelida						Annelida	691846	941620							Eukaryota		life												304358		805080											[]	phylum
